10.0	5.004687062236893	4.998969750606097	5.06723955387438	5.027592949791602	4.995840132666267	5.018865889835048	0.003543253949547145
20.0	5.8041544383138595	5.633395422634212	5.588807661176989	5.653648603116444	5.570390271663802	5.650079279381062	0.03413479489635136
30.0	6.092603800119899	6.014086237211071	5.9439720409092125	6.011362396292403	5.758765871695581	5.964158069245633	0.06381280678258613
31.0	6.053989225054436	5.92179113337256	6.038210940397926	6.02748137770121	6.15719822888941	6.039734181083108	0.028064022761818727
32.0	6.248146367644697	6.09470938747252	6.087088376609844	5.859782094085878	6.047350398879936	6.067415324938575	0.07730986442137754
33.0	6.082531425119122	6.217923514108352	6.177117162393816	6.027229991072718	6.141217766186009	6.129203971776004	0.022888181634878903
34.0	6.122958496832397	6.103654218133029	6.223003858172198	6.219349410379501	6.13039023070292	6.15987124284401	0.012915414293892894
35.0	6.110200676334262	6.273145388989546	6.251632370699018	6.052784927574774	6.1575749164978255	6.169067656019085	0.03476818390381948
36.0	6.242122952287854	6.170387607676173	6.082633113479157	6.1148713852191845	6.086478794334855	6.139298770599445	0.01813697187665593
37.0	6.220289213806467	6.131016547414783	6.109429363418163	6.185286702869231	5.958450921289062	6.120894549759541	0.04064748638813329
38.0	6.185605561265184	6.252555832215611	6.211065115157715	6.1270135662186425	6.239928106513139	6.203233636274058	0.009960743327899835
39.0	6.285960508650806	6.154825450634862	6.16417221688327	6.080104960713881	6.237236395302708	6.184459906437106	0.025267476041749982
40.0	6.24987962169722	6.1791169775060295	6.228618758430867	6.134890755966668	6.166947751213675	6.191890772962891	0.008745977615994048
50.0	6.250530911202578	6.3030243809032305	6.300814426615957	6.2427403880860615	6.343258533428146	6.288073728047195	0.006895784974435318
60.0	6.29276683129926	6.326149213095704	6.308811381112992	6.334416748059952	6.295016327084427	6.3114321001304665	0.0013696254878828
70.0	6.24511816802354	6.25278081576882	6.308867179750717	6.281363404282364	6.2815503295025	6.2739359794655885	0.002611340926599759
80.0	6.273204645552372	6.241731878685259	6.215218575542397	6.20958014135913	6.217501080055721	6.231447264238976	0.002785489641587127
90.0	6.181553692439058	6.187378022510186	6.1644336171663525	6.225502057928016	6.194306457591218	6.190634769526966	0.002008781840915065
100.0	6.091053878055138	6.108858530165982	6.1185965582690125	6.121650824066206	6.122727294455586	6.1125774170023845	6.986696377640367E-4
110.0	6.07215363549979	6.072872414716755	6.010955271439985	6.054436491630841	6.023432721787929	6.0467701070150595	0.003211763435275331
120.0	5.971006884757209	5.994371054031718	5.9928275885904485	5.9912533747824215	6.018785697113603	5.9936489198550795	0.001151454023328279
130.0	5.8881909654312965	5.854123617885873	5.882131101414793	5.872239633906507	5.904460890635116	5.880229241854717	0.0013995163526815309
140.0	5.84538210355156	5.785177466255096	5.818853956297236	5.805038037563499	5.795735709449613	5.810037454623401	0.002174528017246616
150.0	5.73975122133958	5.718539682497224	5.7478726140810865	5.713392081681131	5.740973754588879	5.7321058708375805	9.199283097096761E-4
160.0	5.6805893859242005	5.643060192884316	5.6064991045105765	5.646654161589099	5.643031351571531	5.643966839295945	0.002753960917590991
170.0	5.586588507872882	5.555323631283795	5.557342895283776	5.53000508416798	5.562905068803396	5.5584330374823665	0.0016317349236132696
180.0	5.475684768917441	5.465483617462324	5.458050701930397	5.478263008929927	5.4777723975277395	5.471050898953566	3.186655700797759E-4
190.0	5.386169639347273	5.379939956769357	5.38155086322646	5.408717380927923	5.428811585765586	5.39703788520732	0.0017962844422337052
200.0	5.324906549518936	5.3076192203262895	5.31335497149917	5.332827888777374	5.340949280823312	5.323931582189017	7.476547422413003E-4
